,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330
89,1,8,4,1,2,0,1,1,1,0,0,0,3,0,5,30,0,2,0,0,1,0,1,3,0,3,1,0,0,0,0,4,4,0,0,28,0,1,1,7,0,0,0,0,0,0,0,0,3,1,4,9,2,0,2,0,0,2,3,0,0,15,7,3,6,2,1,0,0,0,0,0,0,0,1,1,1,3,27,0,1,3,18,2,14,33,1,8,12,32,1,2,0,3,27,3,0,0,15,6,3,1,12,2,2,3,0,1,0,0,15,1,14,9,0,1,0,0,2,0,0,2,5,6,0,6,6,15,1,0,3,0,0,3,1,2,8,0,0,0,4,5,5,1,0,0,21,4,5,0,0,0,0,9,2,0,0,11,4,4,0,3,7,0,0,0,5,1,0,0,0,0,0,3,13,0,0,0,0,0,8,18,1,11,1,0,0,0,3,0,7,4,7,4,2,0,1,0,0,1,0,1,0,0,3,50,5,0,10,4,1,1,0,0,3,7,0,0,0,0,4,11,0,0,0,0,0,0,1,3,0,0,1,0,0,4,0,0,0,1,1,2,0,0,0,0,1,6,0,1,1,1,0,0,0,0,0,29,0,0,2,5,3,0,0,2,0,0,2,0,1,15,1,0,0,7,3,6,14,2,0,2,1,0,6,0,1,0,0,0,1,3,2,0,7,0,0,0,10,4,0,0,0,11,1,1,0,1,7,0,1,2,7,2,0,0,0,9,1,0,2,0,0,0,0,0,0,0,4,0,987
90,2,16,2,0,13,0,1,54,2,0,2,0,15,7,0,18,13,1,1,0,15,7,2,16,0,1,14,7,0,0,0,5,5,9,0,16,0,0,6,6,3,1,0,0,0,13,0,8,3,6,15,18,9,1,18,13,0,0,2,9,0,5,1,6,0,0,14,1,0,0,0,2,0,0,5,2,0,24,28,0,0,1,32,15,4,2,0,8,12,0,28,2,3,12,6,1,5,1,13,18,0,1,3,4,5,0,15,7,0,2,0,0,6,8,16,11,20,7,1,2,15,10,20,1,0,1,1,2,1,1,22,14,44,11,6,13,3,0,0,0,7,1,7,32,1,3,10,3,6,0,1,1,0,32,8,0,1,15,10,12,2,13,23,13,0,5,2,5,8,0,1,0,0,7,1,1,1,0,0,0,2,20,5,6,15,21,1,0,1,0,16,0,3,3,6,0,13,0,0,0,0,2,0,23,0,9,1,0,15,7,1,11,0,0,5,10,1,1,2,0,6,6,6,0,1,0,2,11,2,0,0,3,3,11,0,4,13,11,0,0,11,0,1,0,7,1,3,10,1,5,2,2,8,1,0,3,13,8,1,1,2,4,6,3,2,3,6,2,4,1,2,38,1,2,2,3,5,4,10,3,0,11,4,0,3,3,2,8,3,0,2,1,31,0,14,0,11,1,0,1,6,9,0,11,7,1,1,1,6,0,5,1,2,3,0,0,0,5,15,0,1,0,0,15,0,0,0,1,0,6,1782
91,7,4,11,2,8,0,1,11,0,0,0,0,10,29,5,12,8,0,1,1,10,0,2,4,0,1,20,3,0,0,0,0,12,4,0,2,0,1,0,2,9,0,0,1,0,0,0,3,2,8,3,2,6,0,2,5,0,5,5,2,0,2,16,1,1,0,3,0,1,0,0,4,0,0,1,0,0,3,0,0,0,2,8,5,2,4,0,3,3,3,7,26,1,44,3,12,16,0,4,2,0,0,5,13,1,3,18,14,0,4,2,0,0,2,35,2,7,9,3,13,9,2,3,23,2,0,2,0,0,0,1,3,8,5,4,9,14,0,0,0,4,5,0,19,0,11,4,0,55,0,0,1,0,13,3,0,0,8,11,6,0,4,2,2,0,0,2,6,5,0,0,0,1,3,3,1,0,2,0,0,1,9,3,1,2,15,0,0,9,0,6,6,1,1,18,0,43,0,0,0,0,11,0,24,7,3,4,0,6,3,0,4,2,0,6,6,0,0,1,0,1,6,2,0,2,2,1,1,0,2,0,1,0,13,1,1,4,0,0,1,0,3,0,0,3,0,2,0,0,1,3,0,4,1,0,0,3,0,0,1,0,7,6,6,0,0,0,2,1,0,2,5,0,1,1,4,4,1,3,3,0,0,2,0,8,1,1,13,2,0,5,1,11,0,23,0,1,3,2,3,0,4,0,2,1,0,28,1,0,0,4,3,0,0,0,0,1,1,7,0,0,42,7,6,1,0,2,0,1,159,1431
92,3,1,0,0,5,0,0,4,0,10,0,0,2,2,0,5,1,14,0,15,2,35,31,1,24,22,0,2,0,0,0,0,0,1,21,0,0,0,7,11,2,0,4,0,1,0,0,0,0,0,3,6,4,0,0,0,0,0,0,1,0,4,0,4,0,7,7,0,0,6,0,1,0,0,1,15,0,0,9,0,13,0,8,5,1,0,0,4,3,0,1,1,32,2,4,0,0,1,1,3,0,0,1,0,1,45,0,2,0,0,0,0,13,5,0,1,3,4,1,2,3,2,0,0,0,0,2,2,0,0,5,1,3,0,6,2,4,26,0,0,1,0,2,2,28,0,1,7,0,0,0,1,18,5,0,0,0,1,1,0,59,4,3,0,0,66,2,1,3,0,0,0,0,1,1,1,0,0,0,0,1,7,2,6,0,1,0,0,0,0,7,0,2,1,3,0,2,0,0,0,0,17,18,2,0,1,2,1,4,9,5,2,0,0,3,7,21,50,6,0,8,11,7,9,8,7,14,5,10,13,29,60,4,5,0,12,4,4,5,8,18,4,28,18,2,0,17,3,12,6,11,84,2,14,6,0,4,3,10,45,17,14,18,0,29,3,93,17,0,10,3,13,64,79,7,16,10,4,9,22,21,12,5,25,4,5,5,3,14,7,14,39,35,18,15,28,7,1,21,29,63,68,0,2,3,16,2,6,3,19,2,18,17,17,0,0,3,8,1,0,24,0,1,3,6,19,3,37,11,2,2495
93,7,13,22,3,1,0,0,4,3,0,0,0,29,43,2,35,8,2,0,0,10,0,2,0,1,9,33,1,0,3,0,0,33,2,2,4,0,2,3,2,4,3,0,0,1,0,1,1,6,5,10,7,11,0,1,13,1,18,24,0,0,19,11,3,2,0,32,0,1,0,0,9,1,0,2,0,0,6,4,0,7,7,9,3,30,26,0,11,4,5,5,42,1,56,9,52,48,7,5,20,0,3,19,37,2,1,21,17,0,1,1,0,1,4,36,4,12,10,9,10,2,2,5,6,2,5,4,0,0,0,2,8,9,13,3,3,7,0,0,0,19,1,2,13,0,20,18,0,7,0,0,0,0,10,2,0,0,5,15,3,0,1,5,2,0,2,12,31,0,0,1,0,5,2,3,1,0,0,1,0,0,18,2,2,14,0,2,0,12,0,2,8,5,0,55,1,63,1,0,0,0,0,1,12,14,6,1,0,9,9,1,0,0,0,3,3,0,0,1,0,2,11,3,0,1,0,0,1,2,1,0,3,0,6,3,5,2,1,0,1,2,1,0,0,4,5,9,16,4,0,2,1,1,0,0,1,0,2,0,1,1,7,0,0,2,0,0,1,0,0,0,6,0,1,0,11,7,3,7,4,0,0,0,0,2,0,0,2,0,5,0,1,3,4,11,0,2,0,0,5,11,1,5,8,2,0,64,4,7,0,2,1,9,5,0,0,3,3,6,0,0,9,35,15,2,0,1,2,0,13,1891
94,1,11,6,4,2,0,0,2,3,0,1,1,8,9,19,30,14,2,3,0,7,2,8,5,0,3,17,0,0,2,0,3,18,1,0,18,0,1,7,7,1,0,1,4,0,0,0,3,4,6,21,22,0,1,2,11,3,11,2,1,0,27,17,23,6,4,30,0,1,1,1,12,1,1,2,1,0,3,27,0,0,59,27,2,17,85,3,3,10,19,8,10,0,9,56,30,5,6,22,28,2,1,15,8,10,1,6,7,1,1,2,0,5,9,8,3,0,14,4,26,0,7,4,7,7,22,37,48,1,0,5,4,13,12,16,46,3,1,0,3,46,46,27,6,1,26,34,0,1,0,0,0,1,4,3,0,1,3,3,7,1,3,14,1,0,14,44,26,5,2,0,0,10,10,5,0,2,0,1,0,15,46,17,8,2,2,0,0,21,0,26,5,40,3,13,1,45,1,0,0,0,0,0,4,3,21,7,0,24,10,4,5,0,0,20,4,0,0,0,1,5,13,4,0,0,0,1,1,3,12,0,1,4,5,0,3,0,6,1,1,12,1,1,0,0,3,1,23,2,1,2,0,0,1,0,4,0,1,0,1,7,2,0,1,1,1,0,1,5,1,9,29,2,0,0,8,134,3,11,0,0,0,2,1,2,1,0,0,0,6,4,6,5,1,1,0,3,1,1,2,4,0,0,29,14,0,4,3,6,0,11,5,1,0,2,3,5,2,13,0,0,10,13,9,7,0,0,3,0,2,2428
95,1,6,15,0,1,0,0,6,0,0,0,0,12,38,2,19,10,0,0,0,7,1,0,2,0,0,13,1,0,1,1,0,12,7,8,3,0,1,0,6,0,0,0,0,0,0,0,1,0,8,10,4,0,0,0,4,0,17,6,0,0,4,49,3,1,0,6,0,0,0,0,5,0,0,1,0,0,0,5,0,0,11,4,0,6,3,0,4,3,2,2,17,1,89,43,19,6,0,1,8,0,0,13,40,0,0,6,13,0,2,0,1,2,4,11,0,5,14,5,3,0,0,0,18,1,17,0,5,0,0,1,6,6,5,1,6,19,0,0,1,9,1,0,1,0,39,2,0,6,0,0,1,0,7,3,0,0,2,12,7,3,9,2,1,0,0,4,10,1,0,0,0,0,2,0,0,0,0,0,0,3,17,8,1,2,0,1,1,6,1,2,1,6,8,34,0,29,0,0,0,0,2,0,5,2,1,8,0,1,1,0,3,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,9,11,1,2,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,3,16,3,1,0,0,1,0,0,1,0,1,0,2,0,1,7,9,5,0,0,0,0,0,10,1114
96,5,16,4,0,3,0,0,18,0,0,0,0,7,1,4,10,12,0,1,1,4,5,1,2,2,0,13,15,0,1,1,5,16,14,0,4,1,4,1,0,7,1,0,0,0,0,0,10,5,8,2,5,4,0,0,9,0,1,5,0,3,16,22,0,0,1,9,2,0,2,0,5,0,0,6,0,0,6,2,0,0,4,2,4,1,3,2,3,5,0,2,12,2,22,7,5,20,5,2,1,2,0,3,20,0,7,34,15,0,1,0,0,6,3,7,5,6,9,3,1,2,4,6,2,0,1,0,0,0,0,2,19,9,4,2,1,1,1,0,0,10,0,0,23,0,27,15,0,52,0,0,0,0,16,7,0,0,2,54,9,1,5,5,0,0,0,13,106,3,0,0,0,1,2,1,0,0,0,0,0,0,5,4,0,7,6,2,0,2,0,0,0,1,1,10,0,4,0,0,0,0,7,0,9,8,0,2,1,0,1,0,5,0,0,4,0,2,0,0,0,2,1,3,4,2,0,7,3,1,1,4,3,10,11,0,1,4,0,0,3,0,3,2,0,6,0,0,1,5,2,2,1,8,0,1,1,0,7,0,0,1,1,11,4,0,0,0,0,7,4,1,8,0,5,1,1,0,1,3,1,0,3,5,0,0,6,3,2,3,0,1,0,7,2,26,1,2,8,2,0,10,24,0,3,2,2,2,0,1,0,0,0,0,3,5,0,0,2,9,0,0,24,3,10,0,0,0,1,0,32,1365
97,0,0,0,14,3,0,3,2,1,0,13,0,8,1,0,13,1,0,24,0,0,1,1,0,0,2,2,1,7,10,6,0,1,0,1,1,5,33,0,0,0,15,21,2,7,4,3,0,0,1,5,6,0,0,1,0,13,2,0,39,2,0,0,2,0,0,7,12,31,28,5,1,4,2,0,0,2,0,2,10,1,0,4,0,1,1,25,5,4,2,3,1,0,10,5,0,0,22,0,2,1,1,0,1,0,1,2,1,4,8,21,7,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,5,1,0,4,5,0,0,0,1,12,5,2,0,1,1,0,11,2,3,0,7,14,23,1,3,0,0,8,3,1,2,1,1,0,0,17,1,3,8,2,1,8,16,7,0,0,28,11,9,18,5,0,3,1,0,1,0,30,8,0,2,0,0,5,14,5,24,41,19,1,18,2,0,0,6,0,1,36,9,2,1,0,0,5,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,42,0,0,0,6,1,2,0,0,0,1,1,0,1,4,0,0,2,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,5,0,0,0,1,0,0,3,4,4,0,0,0,17,0,2,9,0,0,33,1,4,1,3,0,0,0,0,1,0,0,0,11,0,1,1187
98,0,4,5,0,3,0,0,4,1,0,1,0,4,2,8,11,1,0,2,2,1,1,0,1,0,8,1,0,0,2,0,3,2,0,0,10,7,1,8,10,0,0,1,0,0,1,1,1,0,8,5,10,1,3,0,18,0,0,3,0,1,15,4,15,5,0,19,0,0,0,0,2,0,0,1,0,4,1,7,0,5,10,9,2,12,11,0,6,7,13,2,2,0,4,22,4,2,2,25,6,1,0,7,2,5,2,1,5,0,1,0,0,2,4,0,4,0,7,6,32,0,5,0,2,3,22,31,57,0,0,7,0,11,10,11,39,7,1,1,0,9,73,7,1,1,8,6,0,1,0,0,0,0,7,2,1,1,8,2,2,0,0,7,0,0,0,15,2,1,3,0,0,2,7,11,1,0,1,2,0,0,17,3,7,0,3,0,1,2,1,15,8,4,0,13,0,14,0,0,0,0,0,0,3,4,6,5,0,3,6,3,0,0,0,8,5,0,1,3,3,6,6,2,0,1,0,0,1,0,2,0,0,0,3,6,0,2,0,0,0,0,0,1,0,1,4,1,7,0,0,0,0,1,1,0,8,1,9,0,1,1,6,1,0,0,3,0,3,2,0,5,8,0,1,0,1,164,0,6,1,0,2,1,0,4,1,2,0,0,2,0,4,2,0,2,0,2,0,0,1,2,0,0,13,34,2,2,4,5,0,15,2,3,16,0,0,12,5,9,0,3,1,5,6,8,3,0,0,0,7,1424
99,0,11,22,0,6,0,1,14,4,1,10,0,3,2,18,36,8,2,3,1,29,6,4,7,0,7,4,4,0,1,1,14,15,3,1,34,0,2,29,39,2,0,0,0,0,0,0,6,2,1,30,49,3,2,23,14,1,8,9,1,1,25,17,8,4,12,16,0,2,1,0,2,1,2,13,2,2,8,34,0,6,21,23,10,53,33,0,27,10,13,17,3,1,35,37,19,3,1,7,24,0,1,7,8,5,0,1,8,0,1,0,1,9,52,1,3,1,11,38,4,0,7,18,14,0,7,18,22,0,1,9,7,12,38,33,23,31,18,0,6,7,6,13,8,2,5,84,2,2,0,0,0,4,27,6,4,0,43,15,13,2,12,15,5,2,1,15,13,3,2,0,0,4,16,15,4,1,2,0,1,18,28,7,8,4,1,1,0,17,1,34,8,11,5,9,0,4,0,0,0,1,0,0,4,2,16,10,0,17,17,2,12,1,0,22,5,1,2,4,0,5,20,0,2,2,0,3,3,4,1,7,3,3,3,2,10,1,1,1,4,5,2,0,0,2,1,4,7,2,0,7,1,2,2,0,6,6,27,0,2,0,0,0,5,2,2,2,2,4,1,13,30,0,4,0,3,14,4,28,2,1,1,2,1,6,2,0,0,1,6,2,18,7,6,8,1,4,0,6,12,10,0,0,29,14,0,0,7,6,7,2,7,5,5,2,0,7,13,19,0,2,1,13,12,10,0,3,0,1,0,2553
100,0,0,0,4,0,1,2,1,0,0,4,3,0,1,6,8,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,10,0,0,0,18,5,7,3,4,0,0,0,1,0,0,0,0,0,1,4,0,1,3,3,0,0,1,0,0,4,4,9,11,8,0,2,10,0,0,5,0,0,2,0,0,1,2,0,3,0,0,2,1,2,0,0,0,0,0,0,4,0,0,6,0,0,0,2,0,0,2,0,3,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,2,1,0,0,0,6,7,0,0,0,0,0,0,5,0,0,1,3,15,0,0,1,0,8,1,0,1,0,0,1,0,12,1,0,0,0,1,6,1,5,0,1,5,4,0,1,11,1,2,1,0,0,0,3,0,0,0,2,0,9,4,0,6,1,10,0,4,5,0,0,0,0,1,85,0,0,0,0,2,3,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,1,0,6,2,6,0,0,0,0,0,15,0,1,0,6,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,581
101,2,2,0,3,5,3,1,6,2,1,1,1,0,2,3,11,1,2,9,2,5,3,1,2,0,0,1,2,5,6,5,16,1,2,0,2,0,0,5,4,2,2,2,2,0,1,1,3,0,1,1,0,8,0,5,1,3,0,0,3,0,2,0,4,0,4,6,0,4,0,0,0,0,0,3,1,0,21,4,0,0,0,4,15,0,0,2,9,1,0,5,0,0,1,0,0,2,7,4,1,1,6,0,0,1,0,1,1,0,3,1,0,3,4,2,3,2,3,0,0,7,3,8,0,1,0,1,1,0,1,4,6,8,6,3,4,0,1,1,0,0,3,4,3,0,1,3,1,1,1,0,2,0,4,3,0,0,13,0,3,1,4,1,0,1,0,0,1,3,1,1,11,1,1,3,2,1,2,3,1,0,2,3,1,1,5,2,4,0,0,1,0,0,6,0,2,3,0,1,0,0,1,0,1,0,2,5,2,5,7,1,8,0,0,2,6,0,0,6,0,4,9,7,1,0,0,3,2,1,1,0,1,0,0,0,2,1,1,0,1,4,5,0,0,5,0,1,2,2,0,1,4,0,0,0,1,6,12,0,1,4,1,3,2,5,1,8,0,3,0,2,3,0,1,0,1,1,3,5,3,1,1,6,0,10,0,0,1,1,0,1,0,6,0,6,0,6,0,0,1,0,1,1,0,0,2,0,3,2,0,0,4,0,6,3,1,1,1,4,0,0,0,0,6,1,1,0,1,0,0,697
102,1,9,2,1,2,0,0,4,0,1,1,0,1,11,5,9,0,0,0,5,6,1,0,0,0,6,11,0,0,1,0,0,1,4,1,4,1,0,8,4,3,0,0,0,0,0,0,1,0,4,4,1,3,0,2,2,0,64,2,2,0,4,16,5,6,1,4,0,2,0,0,5,1,0,0,0,0,4,2,0,3,10,6,1,9,5,0,6,4,16,1,12,0,22,6,13,8,3,4,15,0,0,49,13,1,0,3,0,0,1,0,0,1,3,21,3,6,0,12,21,0,2,0,6,2,9,4,0,0,0,0,2,3,6,6,8,12,0,0,0,8,6,0,3,0,12,8,0,10,0,0,0,0,4,1,0,0,2,15,4,5,1,0,0,0,9,4,9,0,0,0,0,1,5,9,1,1,1,0,0,0,12,0,1,5,3,0,1,10,0,3,8,1,0,2,0,2,0,0,0,0,3,1,9,38,7,3,0,20,13,0,2,0,0,2,2,1,0,0,0,3,24,0,0,0,0,0,2,2,1,0,0,0,4,2,3,0,0,0,0,0,3,0,0,2,1,1,5,0,1,11,0,0,1,0,0,0,10,0,0,0,10,1,0,0,0,1,0,0,0,1,2,0,0,0,19,6,4,5,0,0,1,0,0,10,0,1,6,0,0,0,7,9,0,4,0,0,0,0,2,6,0,0,5,10,0,14,6,0,0,2,0,12,4,2,0,7,1,2,0,0,16,47,1,2,0,0,2,0,26,1174
103,1,11,18,1,6,0,0,5,0,0,0,0,13,43,4,27,12,1,0,0,9,2,0,1,2,0,40,2,0,4,0,0,6,1,1,8,0,0,2,5,2,1,0,0,0,0,0,1,4,13,2,2,3,0,1,19,0,2,45,7,1,12,43,7,2,0,13,0,0,2,1,11,0,0,3,0,0,4,3,0,1,2,14,3,4,15,1,1,4,4,7,29,0,16,1,23,26,3,3,3,1,0,19,27,1,0,27,9,0,0,0,1,1,2,13,5,5,4,1,6,1,1,2,26,0,6,0,2,1,4,0,3,8,12,12,0,46,1,0,0,17,0,3,11,1,26,12,1,11,0,1,1,0,5,0,0,1,9,10,2,0,1,2,2,1,1,12,27,1,1,3,1,1,1,6,0,0,1,0,0,0,4,2,1,3,1,1,1,9,2,3,1,5,2,50,2,30,0,0,0,0,3,1,19,5,4,1,0,6,4,0,3,0,0,2,2,1,0,4,0,2,6,6,1,2,0,0,3,0,0,2,1,1,6,1,0,8,1,0,5,6,3,4,0,2,0,1,0,2,0,0,1,1,0,0,0,2,7,2,0,0,0,0,0,2,0,0,1,0,0,0,7,0,1,0,1,7,0,3,0,0,2,2,0,1,2,1,4,2,1,0,1,5,1,7,0,1,0,4,0,2,1,0,3,6,0,30,2,0,0,0,0,1,7,3,0,1,1,3,0,0,7,29,6,3,0,0,1,0,12,1430
104,2,2,1,0,4,0,1,1,3,0,0,0,0,1,8,9,1,2,0,1,16,3,3,9,0,11,8,1,0,1,0,7,1,3,0,20,0,0,6,16,3,0,0,0,0,0,0,2,0,1,13,15,5,2,13,4,0,8,0,0,0,4,1,8,2,0,6,0,0,0,1,2,0,0,8,1,0,11,30,0,3,0,94,11,2,3,0,46,11,2,8,0,0,3,9,0,1,0,3,9,0,2,6,1,15,1,0,1,0,0,0,0,8,22,4,0,1,1,0,1,3,7,8,1,2,0,1,1,1,0,13,1,7,2,5,6,2,1,0,1,1,4,8,17,0,8,14,1,1,0,0,0,0,11,7,0,0,20,2,5,3,6,12,4,0,1,4,0,2,0,0,0,1,6,8,0,0,0,0,0,4,9,14,18,9,7,0,0,0,0,10,8,0,0,1,0,0,0,0,0,0,0,0,3,0,34,0,0,9,16,0,10,0,0,15,8,2,0,3,0,1,13,6,1,0,0,0,0,0,5,2,1,2,3,0,3,3,2,0,1,2,0,1,0,3,0,4,10,3,5,0,4,0,3,0,2,4,18,1,1,1,4,2,0,1,5,0,0,7,1,6,17,1,0,0,1,3,4,24,2,0,0,1,0,14,0,0,0,0,5,1,11,3,0,2,1,1,0,3,8,0,0,0,2,1,0,0,0,3,0,0,5,7,4,1,0,0,1,2,0,1,0,0,1,10,1,2,1,0,4,1216
105,11,6,2,2,58,0,1,19,1,64,1,0,6,3,1,2,0,21,0,15,5,14,7,8,40,10,5,14,0,0,0,12,0,4,13,2,0,3,5,10,3,0,0,0,0,0,0,5,2,7,1,4,6,2,13,2,0,1,2,0,0,2,1,0,2,32,0,0,2,0,0,1,0,1,2,20,0,12,25,0,20,1,6,13,2,0,0,4,4,1,7,15,49,3,0,0,2,1,0,0,1,3,1,2,2,26,8,1,0,2,2,1,9,14,17,10,14,3,0,2,15,7,4,1,0,0,0,10,0,0,4,9,7,7,1,2,0,64,0,0,0,0,2,7,3,2,2,41,7,0,0,0,19,5,2,0,0,3,1,1,46,4,9,3,0,22,2,3,3,0,1,1,0,1,1,2,0,0,3,0,0,3,36,1,6,9,1,0,0,0,4,3,4,0,1,0,1,0,0,0,0,29,5,23,0,6,1,0,4,9,21,40,0,0,0,5,11,26,38,0,46,5,26,61,39,13,82,11,8,5,28,68,4,23,0,20,8,9,14,74,67,2,67,24,8,0,26,3,35,1,7,401,64,52,27,1,11,0,7,12,18,3,108,8,67,23,240,135,4,20,38,23,90,78,33,28,1,15,10,33,6,11,22,54,2,16,37,39,112,21,2,23,5,39,30,9,47,6,33,12,32,90,0,1,1,26,3,6,26,28,0,38,26,20,0,0,1,15,10,0,15,4,0,4,5,9,40,12,19,1,4665
106,4,12,3,0,1,1,0,7,0,0,0,0,17,13,0,12,6,3,9,0,9,0,1,4,1,0,21,4,3,1,2,4,4,7,0,2,3,6,1,5,4,1,1,0,0,2,1,0,7,10,1,5,1,0,3,34,0,7,11,2,0,8,30,4,2,1,5,1,0,3,0,2,0,0,0,1,0,5,6,0,0,0,12,2,4,5,2,1,6,2,6,26,1,32,4,12,25,7,2,3,0,2,4,23,0,3,16,41,0,5,8,0,6,5,34,6,12,13,1,2,3,0,3,11,0,0,0,0,0,0,1,3,12,21,6,3,16,2,0,0,19,1,0,10,0,27,3,0,15,0,0,0,0,12,6,0,0,6,22,12,1,5,5,1,0,0,8,23,0,0,2,3,10,0,1,1,0,0,0,0,0,13,3,1,6,8,10,1,1,0,5,0,1,0,26,4,5,0,0,0,0,5,3,16,14,7,2,0,0,1,2,3,0,0,2,4,0,0,1,2,3,3,2,2,1,1,4,0,0,0,0,0,0,7,4,0,5,6,1,0,3,3,0,0,0,0,0,2,1,2,1,0,1,1,1,0,2,4,0,0,1,11,2,0,3,3,0,0,11,0,1,11,0,2,2,0,3,2,2,4,0,3,6,0,6,0,2,4,1,0,4,0,11,0,27,0,0,2,1,0,0,0,0,4,1,1,21,1,0,0,2,0,2,0,3,0,1,2,15,0,1,6,5,8,3,0,1,1,0,80,1420
107,2,5,1,5,3,0,0,9,1,0,2,0,19,56,1,14,9,3,0,0,13,2,0,4,1,3,23,6,0,1,0,3,8,1,0,6,0,0,3,1,0,0,0,0,0,1,0,0,4,12,4,4,0,0,7,21,0,2,2,0,0,2,2,1,2,1,13,0,1,0,0,24,0,0,1,1,0,3,6,0,0,0,8,7,2,6,0,4,1,1,12,18,2,18,2,6,50,2,4,4,2,0,0,4,0,1,25,22,0,0,0,0,0,0,15,8,16,14,1,0,1,0,3,0,0,0,0,0,0,0,4,2,16,18,1,3,1,0,1,0,13,1,1,7,0,7,2,1,6,0,6,0,0,24,8,1,0,8,15,5,12,3,12,3,0,0,1,12,5,0,0,2,0,1,2,0,0,0,3,0,0,13,0,3,3,2,1,0,1,0,5,0,1,3,5,0,54,0,0,0,0,0,1,9,1,4,0,0,4,4,1,4,0,0,3,9,5,0,1,0,0,3,2,5,0,1,0,3,1,0,0,0,0,1,0,1,1,2,2,0,3,0,0,0,1,3,0,2,0,0,1,1,0,0,0,2,3,2,0,2,0,0,0,0,0,1,1,0,3,0,6,6,0,2,0,0,1,0,8,5,0,1,2,0,6,2,0,3,3,1,0,2,6,0,3,1,14,1,2,0,0,1,0,5,1,0,3,0,4,0,3,2,0,0,1,0,0,0,10,0,1,0,8,15,0,0,0,0,0,4,1102
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
